Comment Text,Manual label
Đón chờ mãi,1
Pro quá♥️,1
Hay nắmm lun,1
xịnnn,1
quy mô lớn vậy ạ,1
Prooo,1
Vjppp,1
Đỉnh lun!!!!!!!!!!!!!!!,1
Wowww,1
Xịn quá ạ,1
Ở Hola và hóng HCM 🫠,2
3 miền có lai sờ trim khôm admin ơiiii,1
Quy mô lớn mê quá ạaa <3,1
chin chào hóng cùng Fu 3 miền :3,1
Háo hức quá,1
Xịn xịn quá,1
Mê quá phải đi thôiii,1
"3 miền lun, sk to zữ thần :))",1
Mờ ê mê,1
Quá xịn 😍,1
Trời sự kiện gì xịn vậy,1
gì đỉnh chóp zzzzzz,1
xịn zậyyyy,1
K18 có đc đi thực tập ko ad :(,0
Thú zị vậy~~,1
Quá tuyệt,1
Rất mong chờ,1
tổ chức 3 miền lunnnnn,1
Ước được vào HCM 🫠,2
Cháy quá z trời,1
Quy mô rộng quá đi ạ 🫶🏻❤️‍🔥,1
Có trúng đc gì hemmm nhỉ??,1
Thiênn Nguyễn Titus các bạn có hóng FCF23 bản điện ảnh vứi tuiiii hông :3333,1
Đỉnh,1
🔥🔥🔥🔥,1
Woah,1
Võ Xuân Đạt  a này  diễn đạt vs hay  quá 😂,1
E còn ko đc vé nào nè cô ơi Chung Kieu 😂😂😂,1
Võ Xuân Đạt anh này nói hay quá 😍,1
Thanh Xuân dữ z sao,2
Hào Phan lên sóng lên sóng,2
Võ Xuân Đạt Thanh Xuân Hào Phan bây nhận bn tiền cho cái clip này zị:))),2
Quốc Lâm hello a trai🫢,1
Ph Nhii bạn nghĩ sao,2
Kiều Minh Hiếu ơ,2
"Có ai giả bộ học bên NVH xong mời mình đi xem phim hay Bowling ko, mình sẵn sàng chạy từ Campus chính sang Campus NVH luôn quớ😅",1
Nguyễn Lâm học áp lực quá lên xem phim luôn m ơi kkk,1
Linh Phương nhà văn hoá còn xịn hơn cơ sở chính :)))),2
Diệu Ân tươi xanh luôn há chị 😆,1
Quang Huỳnh fpt cơ sở NVHSV :)),2
"Quốc LongĐặng Thịnh Hưng ko có vé trải nghiệm ""cơ sở mới"" r",0
Phương Trinh đi trải nghịm,2
Ngọc Hiền ũa cũng keo đó :)),1
Nguyễn Văn Dũng đã ko Dũng,2
Phạm Đức Nguyên văn mẫu,2
Nguyễn Duy vừa học vừa net,2
Lê Nguyên Dương Thắng Trần Kiều Trần Quốc Sơn Nguyễn Đạt  ghiền liền 🤡,1
Phan Bá Đình Khang ủa là đi review hay đi chill chill vậy a =))),1
Kim ThuyênThuýy Nguyễn thấy cũng đẹp cũng zịu,1
Hồng Diễm có phòng gym bà uii :)))),1
Trần Đại Hiệp Phạm Đan Khôi cho đi ké miếng fptu,2
haha hot,1
Đào Quý QuânHoangg Hao trg gì mà trỏng có SV Esport net lun kìa :))),1
Nguyễn Lữ Minh Phương cũng xịn quá nè :))),1
Tuong Pham sắp gặp anh r,2
"Minh Phương Nguyễn cúp học đi xem phim, chơi bowling đi nè e",2
Chắc đi xem phim mỗi ngày quá Nam Hưng,2
Xin chuyển ra cơ sở mới thôi,2
Lập Hoàng zô đây học zui nè,1
Bảo Hân  đã zạy :)),1
Phương Thanh Bùi dữ chưa🙂,1
Nhà trắng hông Tấn Phát,2
Hoàng NamTân Lê ngon nha bay =)),1
Haha =)) Dương Trung Tuấn nhất bạn òi,1
Quỳnh My Uyển Nhi Khánh Huyền cũm ko tệ nhỉ,1
Uầy :>,1
Nguyễn Quốc Đoàn đóng tiền cho tư bản rồi tư bản đưa tiền cho nhà nước,0
Tự nhiên thấy cũng xịn,1
"Để khám phá sự mới mẻ cùng các hoạt động trải nghiệm đầy thú vị tại Nhà văn hoá Sinh viên, các FPTU-er ơi hãy nhanh tay đăng ký tham gia chuyến trải nghiệm ""FPTU-er Check"" vào ngày 27/04/2023 tới đây.

Tham gia ngay: https://forms.gle/2sSCmwixvWJjWYhg7",2
Hóng đối thủ😇,1
Lâm Hoài Thương Thư Thư F-Sound quay lại nè mấy chị ơiiii,1
Huu Hieu Trinh Van t nói m linh thiêng lắm luôn á,1
Lê Vĩnh Ngọc Trâm Đi thi đi 🌸🌺🌺💐💐🌹🌹🌹🌷🌸,1
Thieu Oscar Luong ghê v shaoooo,1
"Hiệu đàn Đức Ngân hân hạnh tài trợ quà tặng Thư Pháp tại phố Ông Đồ lễ hội Cung Đàn Đất Nước mùa 3 ngày 15/3/2023. 
♥️Các bạn yêu thích Thư Pháp có thể nhận quà và xin chữ các anh Đồ trẻ đẹp tài năng nhé . 😍",1
Mai Pham :)))) là ra trường chưa???,0
Nguyễn Đức Bình idol,1
Trúc Quyên đi,2
Trương Hoài Thanh alo,2
Huhu nhột quá 🥲🥲,0
sợ quá ạ,0
Đúng đúng,2
Vo Thị Thu Nga 😏💅🏻,1
Linh Phương lên,2
Phi Long Quốc Phạm nhột nhột,2
thì đi mà rep với nó như thế đi :v,0
Uyên Uyên xin loi dut ckua🥹,2
tr oi,2
Chau Le bớt xin,0
"Bạn bè với nhau cho bài thì cho, k cho thì thôi, nặng lời thế",0
Ánh Nguyệt Xiao Changg =))))))))),2
Khi họ có việc người ta sẽ tìm mọi cách hoàn thành được cv còn người lười thì họ sẽ tìm lý do để ko lm.,2
học giỏi tao cho học ngu tao bán :),0
"Gà chung một mẹ chớ hoài đá nhau 😞 xưa giờ sinh viên trường mình có bán bài asm hở, thời của tui đàn anh đàn chị cho cả chục bài, còn nhiệt tình hướng dẫn mặc dù hổng quen biết ai, tới tui thì mấy em nhỏ cũng xin tui cũng làm y zậy, chứ không có bán, tại có bán hay có cho thì tụi nó làm bài cũng có giống mình đâu, làm tiền quá dạ, giúp đỡ nhau mà tiền bạc quá trùi 🥰",1
"Thay vì bị sỉ nhục như vậy các bạn hãy vào Ngách Ngành Fpoly để lấy Asm của ong vàng miễn phí nhé. Thông điệp cho đi không cần nhận lại nhé 🥰🥰🥰
Đừng để bị sỉ nhục nhé các con ong vò vẽ, ong bắp cày…",1
"nghỉ hè tâmg 1 ngày thôi, trường này học sinh giỏi nên học sinh đi du lịch trong 24 giờ được mà",2
mé tháng 10 ms đc đi học :))))),2
Ngọc Bảo em là admin page này được gài vào team đúng ko? :v,2
Lê Giang ủa hiii mình nghĩ gần 2 tháng hiii,1
Tệ thật,0
Trần Thế Toàn fpt cho c nghỉ mấy hôm,2
Ủa thịêt hả ad :DD,2
Duy Phan đã z luôn,1
Thảo My mình còn ch than,0
Đảk Bùiii Bình Nguyễn hề,0
Được nghỉ là may rồi :))),0
:))),0
🙂,2
Cao Sơn chúc mừng e =))) hẳn 7d nhé,1
đúng 1 tuần,2
ủa trường hok phát người yêu cho tui dựa dẫm àaaaaaa tui cần 1 bờ vai mạnh mẽ,1
Quá trời mạnh mẽ vậy còn đòi gì nữa 🙂,2
Huy Lê chiều mặc cho tui coi đi bro,2
mệt mỏi,0
"mn ai có áo năm nay kh dùng cho e với , pls =)))",2
m dám vào trường này là mạnh mẽ roi,0
Dỗi,0
là do em yếu đuốiiiiiiiiiiiiii muôn vàn em vẫn yếu đuốiiiiiiiiiiii,1
mạnh thật,1
Tôi thà yếu đuối trong chính ngôi trường của mình.,2
Ngọc Hường đeo huy chươngg,1
Tưởng là thích va cái chứ :))),2
Nguyen Huynh Nhu người mạnh mẽ,2
Chê :),0
Huyen Nguyen Tâm Nguyễn  áo trường thật đẹp và mạnh mé,1
Dinh Quoc Vinh kh biết có mặc hong trừi,2
Bảo Ngọc tính hướng nội nhưng mà áo quần thì hướng ngoại nha,2
Bạn Dịp Mệc Mỏi mạnh mẽ lên,1
Cứu =))),0
đẹp mà,1
đẹp thế còn gì =)),0
:),0
Nguyễn Minh Ngọc Hmmmm,2
Minh Tâm 🥰🥰,1
🙂,0
Hải Mạnh Vũ mạnh thật :)),2
:))),0
"Can you speak Vietnamese?
Ýe
Good, me tô",2
Em xin phép trả lời bằng Tiếng Việt ạ😀,1
Ở đh fpt đã có r nên poly nên chung số phận thôi,0
Em xin phép song ngữ,2
cho em xin phép nói bằng tiếng Việt vì em nói tiếng anh sợ người Mỹ không hiểu 😔,0
"Heloo, how are you, goodbye",2
E xin trả lời song ngữ luôn,2
"Cứu tui, cứu tui 🥲",0
Mờ vcl,0
bắn tiếng Anh vèo vèo lun,1
"Nguyễn Hiếu Đỗ Thanh Nhi để ng đi trc review cho, dễ :)))",1
Trầm kẽm,0
cũng được =)),1
Đang tt quên ngang 🤡,0
Anh - Việt đc k ? 🥴,2
thuaaaaaa,0
Tương lai thật mù mịt🥺,0
Tiếng anh như tiếng pháp,2
thi speaking đọc còn đ lưu loát nghĩ sao lên thuyết trình =)),0
:((,0
Thy Trúc Bùi :)),0
Em xin phép được trả lời song ngữ ạ :((,2
Em xin trả lời song ngữ 👁️👄👁️,2
Đỗ ViệtAnh hmmm,2
Thế Việt  vì tương lai TA phải nói hơn tiếng mẹ đẻ,2
Nguyễn Đ.Thi em à,2
Nguyễn Yến em xin phép trả lời song ngữ :)),2
Ai goan sờ píc việt nam mi,2
Thuyết trình bằng English + Tiếng Kinh được k ạ,2
"Trường này dịu quá vậy, chịu hết nổi rồi đó",0
Nghe có khác gì đâu nhỉ =)),2
Cũng k khó lắm =))),1
"Trừ học nhiều buổi hơn, học theo nhóm, thầy cô giáo chấm điểm, kiểm soát chặt chẽ hơn và buổi thi cuối kỳ khó hơn thì có vẻ là không khác gì mấy 🤭",0
"t vái năm sau chuyển trường hết, lúc đó cạp cc mà sống, hàm kham là ko ai bằng",0
Nghe hẳn hoi 3 tiếng : tạch tạch tạch =>>,0
Phuong Anh đi luôn,0
Hết kiếp,0
vcl thật,0
hên qua hết r ;)),1
Cẩm Tú tạch tạch tạch tạch,0
đcm giét nhau đi,0
Cíu tui cíu tui,0
Hạnh Ngânn chúc zui,1
đã qué pepsiiii oiiiiii,1
E xin phép trả lời song ngữ 😵‍💫,2
Cũng k khác lắm,2
khóc ạ😢,0
Còn 2 thui ráng lếch qua môn:(,0
Ngô Quang Chiến quả này a Cường hết nước chấm r =)),1
con mẹ nó,0
Trường đã căng,0
:))) tạch,0
"chủ đề giao ngay từ đầu thì dễ r :))) ko phải học full 5 topic r random, nma dù sao cũng qua hết r nên mõm v thôi :)))",2
Bố m chịu đấy,0
🙂,0
🤡,0
Nguyễn Thành Đạt đốt trường đi em zai =))),0
Phan Thị Hằng ê chề ở lại hết kiếp khỏi ra trường,0
Hữu Thành hihi,1
Quá đã :),1
11 học kỳ có tính bảo lưu không ạ?,2
Mặc bộ này đi thi để buff tự tin,2
Ủa thì sao asm tiếng anh thuyết trình tiếng anh oke mà đó là cái tốt cho sinh viên để cải thiện tiếng anh mà sao phải than chứ du học sinh đi nc ngoài du học phải học 100% tiếng anh thuyết trình tiếng anh kìa có ai than không? Nhà trường cũng tạo điều kiện thôi mà,1
làm riết thấy hàm kham 🙂,0
Chắc học hết kỳ này xin rút,0
Trường đang tạo đkien cho các bạn học lại nhé =)),0
"2.1 , 2.2 chỉ mới là cấp A thôi mà, sao mấy bạn căng thẳng thế :)))). Với lại cái này tốt cho mấy bạn sau này mà.",1
Omg chái tim nhỏ bé có thể chịu được cú shock lày,1
Thế Việt  số vẫn đỏ,1
May thé xong r =)),1
bắt đầu từ tiếng anh 2.1 hả mọi người🥲,2
Thị Hoài sợ nó đuổi chị sớm quá em,0
kb kêu cái gì trong khi tiếng anh là tiếng anh căn bản dạy lại từ đầu luôn. đến tận bâyh ít nhiều học lại 4 lần cái đấy từ tiểu học c2 c3 r mà lên đh vẫn sợ trượt mấy cnay thì đi lấy ck đi cho khoẻ thật í cdg cũng kêu học thì đéo học,0
Kiểu này chắc nhiều người đi sớm quá ad,0
Ủa không biết thuyết trình thì sẽ như nào nhỉ =))),2
ủa :),2
Khánh Phương thương các em nhỏ,1
Nguyễn Nhật Duy xin chúc mừng,1
"đéo hiểu kiểu gì luôn, trường cao đẳng chứ đéo phải đh đâu mà tiếng anh rườm rà vc ra. ASM tiếng anh? thuyết trình tiếng anh ? tạo điều kiện cho sinh viên rớt môn à ?",0
Hoàng Tân để coi nào dc ra trường,2
***🙂,2
Thương Hoài Lê Khánh Duy,1
Chịu r,0
"📌 Thời gian học: 3 buổi / tuần (thứ 2-4-6 hoặc 3-5-7)
Tổng 34 giờ học tương đương 17 buổi học offline
📌 Điều kiện thi cuối kì:
Không vắng quá 3 buổi (vắng 4 buổi cấm thi)
Hoàn thành 75% tổng số điểm Quiz trên CMS
Điểm quá trình >=5
📌 Điều kiện đạt môn:
Điểm bảo vệ ASM >=5
Điểm trung bình môn >=5
📌 Cấu trúc điểm quá trình: tổng 60%
Tích cực (10%)
Quiz CMS (10%)
2 Progress test (diễn ra vào buổi thứ 8 và 16) (20%)
Đánh giá ASM (20%)
📌 Cấu trúc điểm bảo vệ cuối môn: tổng 40%
Portfolio (10%)
Bảo vệ ASM (30%)",2
Cứ phải để hs đóng học xong xuôi mới cập nhật  :)),0
Cú tuiiii,0
Biết v nhập học trước 1 năm 😭😭😭,0
Đã qua mônn. :>,1
?? 😀 ?? còn mỗi tiếng anh 2.2 nữa thôi mà làm khó nhau thế :))),0
Lấy vợ,2
lên thuyết trình bằng tiếng anh à ???,2
Vinh Le  k có đi nhật nha cha =)),2
Làm vậy rồi khi nào mới được tốt nghiệp ra trường 😥,0
Chỉ biết cườiThanh Xuân,0
Toi lúc này,2
"làm nhóm tiếng việt k xong rồi, giờ tiếng anh đúng kiểu taowork",0
vậy bỏ eos với spk i =))),2
Trần Thị Dung cụ chân đi lạnh toát 🥹,0
Chạy kpi học phí à🥹,0
Lộc Võ Lee Tuấn vĩn bịt 2 iem 💀,0
:(( chưa dám đăng ký học,0
Phương Như hong biết khóc hay cười,0
Huỳnh Bi học zui zẻ nhe,1
Dính xương,0
May mình học xong rồi😂,1
Thế học 4 môn thì niệm à :)),0
Cảm ơn cuộc đời cho mình vô trường sớm hơn,1
T.anh thaaaaa:((,0
Tạo vấn đề bán giải pháp🥲,0
Nguyễn Ngọc Như Quỳnh  được giao tiếp như người bản địa lun kìa bạn  :)))))),2
Cứu tôi trời ơi,0
Phan Thái Tiến may quá thoát rồi,1
"Đm đau ví lắm rồi ,hút máu vc",0
Moẹ cố thi qua lần này :)),0
Hên xong hết r =)))),1
"Hicccc, SOS tôiiiii 🥺",0
Trần Hữu Thống Quang Đỗ Đàm Thuận chết cụ bây rồi,0
Trời ơi mới học đến có 2.1 thôi xin đấy,0
Trần Tường Vy kiếp nạn thứ 81 của vy,0
may quá học xong rồi :<,1
Khóc thét,0
Sao lại làm khó nhau thế:00,0
hết học topic à,2
Này là bắt mình phải đóng tiền học lại rồi:)))),0
Trang Trang 🥲 ổn k iêm,2
Đức Khải tuyệt zời khi chỉ còn 1 kì🥲,2
Trường hơi bị quá rồi đấy 😏,0
Hên quá tui xong hết 2.2 rồi:)),1
khỏi lấy bằng luôn,0
Đạ Đào  Tâm Hồ   nè he bữa nay giao tiếp bằng tiếng anh nhé :)),2
Nguyễn Linhh vui như tết=))),1
Cứ ngỡ 2n4th ra trường nhưng snghi lại thì thấy 3n là ít r=),0
Nguyễn Hà trời ơi trời ơiiiiii,2
"Vcl luôn, chắc nghỉ quá ạ",0
Van Phu chúc mừng boà nhea,1
Thoa Nguyễn Thị cíuu =((,0
Nguyễn Huy Năng cbi quỹ đen chx cu😢,0
Cố lên các bạn trẻ,1
Khóc thét,0
Xin là xin vĩnh biệt,0
Trúc Bành nghe tin này chưa???,2
Trời ơi cứu tui,0
chán thế học xong r mới coá,0
Phạm Công Hà thế này phải 10,1
Hoàng Thị Kim Ngọc nghe cái đau não quá mày,0
Lê Hoà vui luôn 😢,0
Đời=)),0
Thảo Nguyễn ngỏm rồi,0
Giờ nghỉ học có được không ạ?,0
Phạm Thị Tuyết Quyên Thế Vinh Bùi Ngọc xong:))),0
clma tao xinnnn,0
Vui như hội ấy nhề,1
Thôi e xin 😑,0
keo quá,1
Nguyễn Ngọc Thùy ủa,2
Để t ra trường🥲,0
may quá xong TA gòi,1
Như Hảo đừng bất ngờ nhe,2
"Cứu tôi, cứu tôii..... 🥲",0
May quá học xong tiếng anh rồi =)),1
lòng e rộn ràng ngỡ xuân sangggg,1
Kiều Loan khấn🙏,2
còn gì khó hơn kh nói luôn đi,2
Thanhh Ngânn quần què,0
thương người 🙂,2
Muhahaha t hết tiếng anh rồi,1
Rồi tới công chuyện,2
Mô phật,2
May học hết 4 kỳ rồi may quad 🤣🤣🤣,1
R lun,0
🙂 bảo sao t thấy lịch học tuần học 3 tiết Tiếng Anh,2
Khỏi ra trường luôn,0
Thy Trúc Bùi chúc mừng em :)),1
ultr may là học xong r :(((,2
Cái dì dậy tr,2
Hả ?,2
Hên mình ra khỏi cái ngục tù vĩnh hằng này r,0
Đừng mà :((( pls,0
Ánh Minh giờ này Linh Tạ đang run vì chết rét 🤧,2
Đào Nguyễn Bảo Lâm liệu mà học nha =)),2
Chúc các bạn tân sinh viên học ta dui dẻ :)),1
chạy kpi học phí à,2
xin đấy:)),0
Hên quá t hc xong TA kì trước r 😌,1
Hồ Hương Ly Trần Lê Linh Phương Phạm Thị Hoàng Mai mình ra trường rồi :)),2
Hờ hờ -),2
Cụ đi rồi,0
Caiditme t xin đấyyyy,0
Tha đi huh,0
Cũng may đã học xong 😆,1
Thiên Thiên 😭,0
Quyên Phương =))) chúc mài mai mắi,1
Mai Phương hít đi,2
tiền học thu vẫn chưa đủ cho trường tiêu ạ ??,0
Đạt Bạch rồi xong. Niệm r bạn ơi 🥲,0
Rồi xong,0
"tiếng anh học chán vãi, chả có tí gì thực tế cạaa🥲",0
Nguyen Quoc Nhan cbi tiền học lại,0
Trúc Ly clm thấy học lại tiếng anh tới kì 11,0
xin đấy 🥹,0
Hy Hy nghe thấy đã:),1
R xong.....xem như xong.....,0
Tien Cat nói gì đi e🙂,2
5' và mời em bắn rap,2
Van Anhh Thach Ntt Dung Thanh Phương bánh bò chị nhé,2
tr oi cái qq gi z,0
Vãi cả nho:)),0
Đớp vừa thui chứ,0
Cái gì vậy trời 😖,0
Thùy Linh chúc thành công,1
Ảo vãi,0
may xong môn rồi :))),1
May quá học xong từ mấy mùa trước rồi😂,1
mãi keo,1
:)),0
Mô phật 🙏 tạ ơn trời...,0
Cứu tui 🥲,0
Phạm Sơn Thiên Phú ngày này đã tới =)),2
Phạm Thị Kim Ngân Kiều Oanh Happy zữ chưa,2
ủa gì z má:)),2
Nó lại là hay 🙃,0
Mô phật :),0
xin đấy:) như thế bh mới được ra trường,0
Đã qua :)))),1
may là qua hết r kh là cụ đi chân lạnh toát :)),2
Thi lói chưa đủ hả:(((,0
"Quãi đạn,may học qua r",0
Thêm chương trình vô xong cái nâng học phí lên,2
yaahhhh,1
:)) thôi xin đấy,0
Vấn đáp tiếng anh để mà niệm à,0
May qua rồi,1
thế thì club tạch môn tiếng anh lại gia tăng thành viên à,2
Shiet,0
Lương chúc a may mắn :))),1
May t học xong r 😀,1
r lam z chi,0
Toang,0
Phạm Quang Sáng để xem có qua nổi kh🙂,2
tha em ạ :))),0
Đã qua môn 🥹,1
đã khó nó còn khó hơn :<,0
:) vch,0
ơ nghe đồn hết cho thi lại tiếng anh nữa rồi á,2
Vui quá tr hahah 🤧🤧,0
Mỹ Lợi nè bà bữa mới nghe á,2
Dậy sao,2
ASM là jz ạ,2
đkm xin trường đấy,0
May quá đã qua môn 🙂,1
thế này thì các em khóc mẹ hết nước mắt haha,0
khó v cũng nghĩ ra,2
Thời tơi thời tới,2
Giỡn quài ken,2
"Co len con trai, ko co gi lam kho ut thinh dau nha",2
🙂duma thật buồn khi bạn lỡ mất 2.2,0
"Tiếng anh 2.1 ca 5 thứ 3,5,7 lên ca nào bất kì",2
Zữ zằn thật kkk,1
Hên quá nộp Bằng CEFR A2 pass tiếng Anh rồi =))) ai cần nhắn bạn Đỗ Thị Phương Đông nhé 😌,1
Nghe vậy Nguyễn Lê Hoàng Nhân đã muốn thi ielts hay toeic chưa ạ?,2
1.1 còn chưa xong 🙂,2
May qua rồi,1
Hên quá xong ùi,1
":))
tuyệt vời nhỉiiii",1
May quá đã thoát,1
Quãi đạn thiệc chứ🙂,0
Ác😏,0
Mắc mợt,0
Chịu rồi 🤦🏼‍♂️,0
bỏ spk đi ạ 🤕,0
"Rồi xong, đau qá",0
"Móa, tui còn tiếng anh 2.2 nữa mà không để tui yên hả😐",0
Vũ Hoài Vi nở 1 nụ cười,2
Bị điên à :> tôi ko tin,0
Tổ độ,2
Oắt tờ phắc,0
Vl xàm ghê :),0
đã qua môn .)),1
khùng,0
Thị Hoài vcđ . Chịuu lun,0
Trần Thùy Dung thật may mắn khi 2 ta đã qua khúc này kk,1
Vãi đái,0
May =))),1
Phúc Hậu xụm nụ,0
